Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,City,Gender,Top_Category
CUST7238,234,1,280228.24,2,4,5,245,At Risk,Delhi,Female,Electronics
CUST7249,74,1,19176.32,4,4,1,441,Loyal Customers,Kolkata,Male,Grocery
CUST7263,104,1,10851.3,4,4,1,441,Loyal Customers,Hyderabad,Male,Furniture
CUST7277,51,1,291741.38,5,4,5,545,Champions,Mumbai,Female,Fashion
CUST7283,238,1,98418.06,2,4,3,243,At Risk,Mumbai,Male,Fashion
CUST7285,303,1,9639.44,1,4,1,141,At Risk,Hyderabad,Female,Education
CUST7309,251,1,256457.76,2,4,5,245,At Risk,Delhi,Female,Education
CUST7315,231,1,53794.02,2,4,2,242,At Risk,Mumbai,Female,Education
CUST7317,82,2,138811.2,4,5,3,453,Loyal Customers,Delhi,Female,Education
CUST7341,267,1,166562.96,2,4,4,244,At Risk,Hyderabad,Female,Electronics
CUST7361,334,1,142398.54,1,4,3,143,At Risk,Hyderabad,Male,Electronics
CUST7371,312,1,39342.98,1,4,2,142,At Risk,Bengaluru,Female,Electronics
CUST7374,313,2,511309.4,1,5,5,155,At Risk,Mumbai,Female,Education
CUST7388,203,1,267400.44,3,4,5,345,Loyal Customers,Hyderabad,Male,Grocery
CUST7405,126,1,159668.96,4,4,4,444,Champions,Mumbai,Male,Fashion
CUST7413,69,1,82021.25,4,4,2,442,Loyal Customers,Kolkata,Male,Electronics
CUST7416,195,1,482551.9,3,4,5,345,Loyal Customers,Hyderabad,Female,Grocery
CUST7445,80,1,321222.51,4,4,5,445,Champions,Bengaluru,Female,Fashion
CUST7462,61,1,2768.1,5,4,1,541,Loyal Customers,Patna,Male,Electronics
CUST7465,301,1,234167.84,1,4,4,144,At Risk,Bengaluru,Female,Fashion
CUST7473,33,1,200523.55,5,4,4,544,Champions,Mumbai,Female,Grocery
CUST7476,65,1,118002.51,5,4,3,543,Loyal Customers,Hyderabad,Female,Education
CUST7484,70,1,223452.45,4,4,4,444,Champions,Gaya,Male,Education
CUST7491,4,1,107697.64,5,4,3,543,Loyal Customers,Bengaluru,Female,Grocery
CUST7494,198,1,107028.9,3,4,3,343,Loyal Customers,Mumbai,Female,Electronics
CUST7501,37,1,51679.6,5,4,2,542,Loyal Customers,Gaya,Female,Grocery
CUST7504,19,1,106265.28,5,4,3,543,Loyal Customers,Pune,Male,Electronics
CUST7522,309,1,2070.65,1,4,1,141,At Risk,Kolkata,Female,Grocery
CUST7544,261,1,350933.9,2,4,5,245,At Risk,Mumbai,Male,Education
CUST7564,10,1,176483.04,5,4,4,544,Champions,Patna,Female,Education
CUST7568,23,2,72887.06,5,5,2,552,Loyal Customers,Gaya,Female,Fashion
CUST7574,116,1,38214.2,4,4,2,442,Loyal Customers,Delhi,Female,Furniture
CUST7578,13,1,60346.48,5,4,2,542,Loyal Customers,Delhi,Female,Grocery
CUST7587,29,1,408776.58,5,4,5,545,Champions,Pune,Male,Electronics
CUST7588,89,1,27898.64,4,4,1,441,Loyal Customers,Pune,Male,Grocery
CUST7600,84,1,42736.43,4,4,2,442,Loyal Customers,Pune,Male,Electronics
CUST7609,44,1,154958.15,5,4,4,544,Champions,Pune,Female,Fashion
CUST7613,27,1,394778.24,5,4,5,545,Champions,Mumbai,Male,Electronics
CUST7615,110,1,163012.74,4,4,4,444,Champions,Patna,Male,Grocery
CUST7618,121,1,92273.25,4,4,3,443,Loyal Customers,Gaya,Male,Fashion
CUST7621,3,1,44751.42,5,4,2,542,Loyal Customers,Gaya,Female,Fashion
CUST7625,285,1,17409.33,2,4,1,241,At Risk,Patna,Female,Education
CUST7628,283,1,160299.54,2,4,4,244,At Risk,Bengaluru,Male,Furniture
CUST7631,52,1,107745.36,5,4,3,543,Loyal Customers,Gaya,Female,Fashion
CUST7650,349,1,347736.0,1,4,5,145,At Risk,Kolkata,Male,Education
CUST7654,170,1,67132.4,3,4,2,342,Loyal Customers,Delhi,Male,Grocery
CUST7659,267,1,49067.82,2,4,2,242,At Risk,Patna,Male,Furniture
CUST7664,252,1,216126.48,2,4,4,244,At Risk,Delhi,Female,Fashion
CUST7676,152,1,405225.6,3,4,5,345,Loyal Customers,Bengaluru,Female,Grocery
CUST7718,143,1,374935.6,4,4,5,445,Champions,Delhi,Male,Electronics
CUST7724,10,1,100442.24,5,4,3,543,Loyal Customers,Kolkata,Male,Education
CUST7757,165,1,219795.57,3,4,4,344,Loyal Customers,Mumbai,Male,Electronics
CUST7787,191,1,286879.52,3,4,5,345,Loyal Customers,Pune,Male,Education
CUST7801,114,1,43373.54,4,4,2,442,Loyal Customers,Pune,Male,Furniture
CUST7806,71,1,81537.0,4,4,2,442,Loyal Customers,Hyderabad,Female,Grocery
CUST7814,165,1,331893.24,3,4,5,345,Loyal Customers,Bengaluru,Female,Fashion
CUST7824,57,2,185204.61,5,5,4,554,Champions,Mumbai,Female,Grocery
CUST7844,243,1,134060.64,2,4,3,243,At Risk,Patna,Male,Furniture
CUST7863,11,1,202154.0,5,4,4,544,Champions,Gaya,Female,Furniture
CUST7876,225,1,402956.64,2,4,5,245,At Risk,Bengaluru,Male,Fashion
CUST7903,214,1,101295.36,3,4,3,343,Loyal Customers,Bengaluru,Female,Fashion
CUST7911,301,1,142731.2,1,4,3,143,At Risk,Delhi,Male,Electronics
CUST7933,50,1,91236.0,5,4,3,543,Loyal Customers,Bengaluru,Male,Grocery
CUST7937,34,1,223776.99,5,4,4,544,Champions,Mumbai,Female,Furniture
CUST7944,185,1,171571.86,3,4,4,344,Loyal Customers,,Male,Furniture
CUST7981,85,1,1495.14,4,4,1,441,Loyal Customers,Mumbai,Male,Furniture
CUST7988,256,1,3992.85,2,4,1,241,At Risk,Mumbai,Female,Fashion
CUST8000,270,1,150898.88,2,4,4,244,At Risk,Kolkata,Male,Grocery
CUST8010,1,1,141200.44,5,4,3,543,Loyal Customers,Hyderabad,Female,Grocery
CUST8017,83,1,196003.1,4,4,4,444,Champions,Patna,Male,Furniture
CUST8023,70,1,101845.28,4,4,3,443,Loyal Customers,Mumbai,Female,Fashion
CUST8036,110,1,22254.12,4,4,1,441,Loyal Customers,Patna,Male,Electronics
CUST8039,220,1,170899.98,2,4,4,244,At Risk,Kolkata,Female,Education
CUST8049,130,1,130165.29,4,4,3,443,Loyal Customers,Delhi,Female,Electronics
CUST8053,68,2,461478.98,5,5,5,555,Champions,Delhi,Female,Electronics
CUST8058,356,1,146255.58,1,4,4,144,At Risk,Pune,Female,Education
CUST8065,161,1,89054.9,3,4,3,343,Loyal Customers,Kolkata,Male,Electronics
CUST8067,245,1,261456.84,2,4,5,245,At Risk,Patna,Female,Furniture
CUST8075,328,1,38212.75,1,4,1,141,At Risk,Patna,Female,Fashion
CUST8098,299,1,107775.6,1,4,3,143,At Risk,Patna,Female,Fashion
CUST8105,356,1,107665.89,1,4,3,143,At Risk,Delhi,Male,Electronics
CUST8110,32,1,103074.8,5,4,3,543,Loyal Customers,Delhi,Male,Electronics
CUST8124,172,1,87386.72,3,4,2,342,Loyal Customers,Pune,Female,Fashion
CUST8128,40,1,17070.85,5,4,1,541,Loyal Customers,Kolkata,Male,Electronics
CUST8154,66,1,425608.74,5,4,5,545,Champions,Pune,Female,Electronics
CUST8164,186,1,309378.72,3,4,5,345,Loyal Customers,Delhi,Female,Furniture
CUST8195,153,1,3727.43,3,4,1,341,Loyal Customers,Patna,Female,Fashion
CUST8199,278,1,10864.96,2,4,1,241,At Risk,Gaya,Female,Furniture
CUST8200,281,1,97801.84,2,4,3,243,At Risk,Patna,Female,Electronics
CUST8211,303,1,411726.33,1,4,5,145,At Risk,Gaya,Female,Furniture
CUST8217,57,1,68529.18,5,4,2,542,Loyal Customers,Delhi,Female,Education
CUST8225,41,1,311660.72,5,4,5,545,Champions,Bengaluru,Male,Grocery
CUST8229,256,1,129289.55,2,4,3,243,At Risk,Pune,Male,Electronics
CUST8242,56,1,235460.7,5,4,4,544,Champions,Mumbai,Male,Grocery
CUST8268,83,1,115132.52,4,4,3,443,Loyal Customers,Kolkata,Female,Fashion
CUST8269,20,1,93549.04,5,4,3,543,Loyal Customers,Bengaluru,Female,Education
CUST8294,182,1,199506.68,3,4,4,344,Loyal Customers,Hyderabad,Female,Education
CUST8298,298,1,429431.7,1,4,5,145,At Risk,Delhi,Female,Electronics
CUST8300,107,1,14491.62,4,4,1,441,Loyal Customers,Hyderabad,Female,Grocery
CUST8311,191,1,45048.9,3,4,2,342,Loyal Customers,Bengaluru,Male,Electronics
CUST8314,301,1,73387.62,1,4,2,142,At Risk,Gaya,Female,Furniture
CUST8316,323,1,369482.04,1,4,5,145,At Risk,Hyderabad,Female,Electronics
CUST8318,99,1,6050.27,4,4,1,441,Loyal Customers,Kolkata,Female,Electronics
CUST8319,309,1,99371.28,1,4,3,143,At Risk,Delhi,Male,Grocery
CUST8322,192,1,242974.8,3,4,5,345,Loyal Customers,Hyderabad,Male,Furniture
CUST8325,289,1,324318.12,1,4,5,145,At Risk,Bengaluru,Female,Furniture
CUST8338,180,1,188413.61,3,4,4,344,Loyal Customers,Pune,Male,Fashion
CUST8346,361,1,439609.5,1,4,5,145,At Risk,Hyderabad,Male,Electronics
CUST8347,154,1,12255.87,3,4,1,341,Loyal Customers,Hyderabad,Male,Education
CUST8352,304,1,210254.64,1,4,4,144,At Risk,Gaya,Male,Electronics
CUST8364,179,1,85364.44,3,4,2,342,Loyal Customers,Hyderabad,Male,Electronics
CUST8366,283,1,299029.7,2,4,5,245,At Risk,Bengaluru,Female,Education
CUST8381,230,1,473144.2,2,4,5,245,At Risk,Kolkata,Male,Education
CUST8387,25,1,154238.45,5,4,4,544,Champions,Bengaluru,Female,Furniture
CUST8390,314,1,285282.83,1,4,5,145,At Risk,Mumbai,Female,Electronics
CUST8399,100,1,97826.15,4,4,3,443,Loyal Customers,Mumbai,Male,Education
CUST8408,179,1,122496.24,3,4,3,343,Loyal Customers,Delhi,Female,Electronics
CUST8425,218,1,100147.38,2,4,3,243,At Risk,Delhi,Male,Electronics
CUST8430,3,1,17766.9,5,4,1,541,Loyal Customers,Gaya,Male,Electronics
CUST8431,142,1,220973.34,4,4,4,444,Champions,Delhi,Male,Grocery
CUST8453,358,1,101689.05,1,4,3,143,At Risk,Patna,Female,Electronics
CUST8455,221,1,95992.04,2,4,3,243,At Risk,Bengaluru,Female,Fashion
CUST8466,133,1,47743.08,4,4,2,442,Loyal Customers,Hyderabad,Male,Electronics
CUST8467,307,1,8582.49,1,4,1,141,At Risk,Bengaluru,Male,Education
CUST8502,43,1,14756.18,5,4,1,541,Loyal Customers,,Male,Electronics
CUST8513,16,1,228955.74,5,4,4,544,Champions,Pune,Female,Electronics
CUST8515,162,1,236398.82,3,4,4,344,Loyal Customers,Mumbai,Male,Furniture
CUST8525,257,1,85329.0,2,4,2,242,At Risk,Gaya,Female,Fashion
CUST8532,242,1,69756.24,2,4,2,242,At Risk,Delhi,Female,Furniture
CUST8537,346,1,39400.4,1,4,2,142,At Risk,Hyderabad,Female,Electronics
CUST8575,280,1,38929.37,2,4,2,242,At Risk,Patna,Male,Education
CUST8578,9,1,6910.12,5,4,1,541,Loyal Customers,Kolkata,Male,Electronics
CUST8583,12,1,35903.14,5,4,1,541,Loyal Customers,Delhi,Female,Electronics
CUST8595,14,1,18229.0,5,4,1,541,Loyal Customers,Mumbai,Female,Electronics
CUST8600,288,1,10884.12,2,4,1,241,At Risk,Hyderabad,Male,Education
CUST8623,345,1,407455.5,1,4,5,145,At Risk,Hyderabad,Male,Electronics
CUST8649,37,1,420808.14,5,4,5,545,Champions,Gaya,Male,Grocery
CUST8650,316,1,78828.6,1,4,2,142,At Risk,Gaya,Male,Grocery
CUST8657,35,1,444016.4,5,4,5,545,Champions,Delhi,Female,Electronics
CUST8660,296,1,203722.48,1,4,4,144,At Risk,Patna,Female,Electronics
CUST8686,66,1,175530.12,5,4,4,544,Champions,Patna,Female,Furniture
CUST8691,131,1,82110.87,4,4,2,442,Loyal Customers,Patna,Male,Fashion
CUST8700,170,1,125182.65,3,4,3,343,Loyal Customers,Mumbai,Female,Electronics
CUST8704,58,1,107664.42,5,4,3,543,Loyal Customers,Kolkata,Female,Electronics
CUST8708,259,2,458065.57000000007,2,5,5,255,At Risk,Kolkata,Female,Electronics
CUST8722,356,1,196134.84,1,5,4,154,At Risk,Mumbai,Male,Electronics
CUST8729,26,1,163132.56,5,5,4,554,Champions,Kolkata,Male,Furniture
CUST8754,24,1,173173.12,5,5,4,554,Champions,Kolkata,Male,Electronics
CUST8759,308,1,22534.47,1,5,1,151,At Risk,Hyderabad,Female,Furniture
CUST8766,235,1,235105.5,2,5,4,254,At Risk,Hyderabad,Female,Electronics
CUST8789,26,1,26647.6,5,5,1,551,Loyal Customers,Delhi,Female,Education
CUST8811,21,1,44708.5,5,5,2,552,Loyal Customers,Bengaluru,Female,Furniture
CUST8813,119,1,350597.34,4,5,5,455,Champions,Bengaluru,Male,Electronics
CUST8820,231,1,294353.64,2,5,5,255,At Risk,Kolkata,Female,Electronics
CUST8826,354,1,154420.0,1,5,4,154,At Risk,Gaya,Female,Electronics
CUST8834,181,1,73262.46,3,5,2,352,Loyal Customers,Mumbai,Female,Grocery
CUST8841,337,1,174065.2,1,5,4,154,At Risk,Patna,Female,Education
CUST8849,325,1,181093.04,1,5,4,154,At Risk,Patna,Female,Education
CUST8851,94,1,3753.78,4,5,1,451,Loyal Customers,Kolkata,Male,Furniture
CUST8859,315,1,141013.88,1,5,3,153,At Risk,,Male,Electronics
CUST8871,144,1,113857.04,3,5,3,353,Loyal Customers,Kolkata,Female,Furniture
CUST8877,361,1,60403.62,1,5,2,152,At Risk,Kolkata,Female,Education
CUST8887,234,1,299928.48,2,5,5,255,At Risk,Bengaluru,Female,Education
CUST8899,262,1,153670.14,2,5,4,254,At Risk,Delhi,Male,Electronics
CUST8904,78,1,63886.38,4,5,2,452,Loyal Customers,Kolkata,Female,Grocery
CUST8907,71,1,288940.95,4,5,5,455,Champions,Hyderabad,Male,Grocery
CUST8908,290,1,2344.98,1,5,1,151,At Risk,Pune,Male,Fashion
CUST8947,14,1,146639.61,5,5,4,554,Champions,Patna,Female,Grocery
CUST8962,155,1,254006.73,3,5,5,355,Loyal Customers,Kolkata,Female,Education
CUST8975,300,1,191586.8,1,5,4,154,At Risk,Gaya,Female,Electronics
CUST8996,301,1,126134.07,1,5,3,153,At Risk,Hyderabad,Male,Fashion
CUST9008,74,1,125266.25,4,5,3,453,Loyal Customers,Hyderabad,Female,Education
CUST9009,23,1,76855.26,5,5,2,552,Loyal Customers,Mumbai,Male,Electronics
CUST9017,140,1,109163.28,4,5,3,453,Loyal Customers,Delhi,Female,Education
CUST9022,212,1,91224.84,3,5,3,353,Loyal Customers,Mumbai,Female,Grocery
CUST9027,240,1,25767.92,2,5,1,251,At Risk,Mumbai,Female,Fashion
CUST9042,54,1,64916.12,5,5,2,552,Loyal Customers,Hyderabad,Female,Furniture
CUST9047,275,1,325228.19,2,5,5,255,At Risk,Patna,Male,Electronics
CUST9055,181,1,47870.04,3,5,2,352,Loyal Customers,Gaya,Male,Electronics
CUST9059,250,1,150907.5,2,5,4,254,At Risk,Delhi,Male,Electronics
CUST9081,152,2,386309.13,3,5,5,355,Loyal Customers,Hyderabad,Female,Education
CUST9089,17,2,469247.1,5,5,5,555,Champions,Gaya,Female,Education
CUST9092,156,1,37930.19,3,5,1,351,Loyal Customers,Mumbai,Male,Furniture
CUST9097,127,1,64336.72,4,5,2,452,Loyal Customers,Hyderabad,Male,Education
CUST9104,14,1,91718.44,5,5,3,553,Loyal Customers,Bengaluru,Male,Education
CUST9111,275,1,153103.75,2,5,4,254,At Risk,Kolkata,Female,Fashion
CUST9113,151,1,191143.08,3,5,4,354,Loyal Customers,Hyderabad,Male,Education
CUST9123,73,1,270574.5,4,5,5,455,Champions,Mumbai,Female,Grocery
CUST9125,145,1,47927.36,3,5,2,352,Loyal Customers,Mumbai,Female,Furniture
CUST9131,249,1,372913.47,2,5,5,255,At Risk,Delhi,Female,Education
CUST9132,352,1,310471.04,1,5,5,155,At Risk,Pune,Female,Grocery
CUST9158,266,1,22073.28,2,5,1,251,At Risk,Gaya,Male,Furniture
CUST9159,272,1,208852.56,2,5,4,254,At Risk,Kolkata,Female,Electronics
CUST9175,144,1,212252.94,3,5,4,354,Loyal Customers,Mumbai,Male,Fashion
CUST9181,198,1,2892.4,3,5,1,351,Loyal Customers,Patna,Female,Electronics
CUST9191,313,1,153373.8,1,5,4,154,At Risk,Hyderabad,Male,Education
CUST9203,208,1,27936.6,3,5,1,351,Loyal Customers,Delhi,Male,Electronics
CUST9209,70,2,280214.68000000005,4,5,5,455,Champions,Gaya,Female,Electronics
CUST9217,241,1,22073.4,2,5,1,251,At Risk,Delhi,Female,Education
CUST9219,334,1,131685.75,1,5,3,153,At Risk,Gaya,Female,Electronics
CUST9233,243,1,363317.5,2,5,5,255,At Risk,Hyderabad,Male,Furniture
CUST9248,271,1,106419.88,2,5,3,253,At Risk,Mumbai,Male,Furniture
CUST9253,65,1,215803.3,5,5,4,554,Champions,Pune,Female,Grocery
CUST9259,133,1,70840.92,4,5,2,452,Loyal Customers,Hyderabad,Male,Electronics
CUST9273,300,1,143245.35,1,5,3,153,At Risk,Hyderabad,Female,Furniture
CUST9282,256,1,70625.7,2,5,2,252,At Risk,Mumbai,Female,Electronics
CUST9284,261,1,19210.3,2,5,1,251,At Risk,Kolkata,Female,Education
CUST9285,24,1,223298.32,5,5,4,554,Champions,Gaya,Female,Electronics
CUST9287,96,2,163555.53999999998,4,5,4,454,Champions,Bengaluru,Female,Education
CUST9292,69,1,128637.6,4,5,3,453,Loyal Customers,Bengaluru,Male,Fashion
CUST9297,213,1,203724.09,3,5,4,354,Loyal Customers,Kolkata,Female,Electronics
CUST9299,206,1,215004.9,3,5,4,354,Loyal Customers,Delhi,Female,Electronics
CUST9303,130,1,376981.83,4,5,5,455,Champions,Kolkata,Female,Electronics
CUST9304,281,1,64664.54,2,5,2,252,At Risk,Bengaluru,Female,Fashion
CUST9307,125,2,390387.42,4,5,5,455,Champions,Delhi,Female,Education
CUST9319,328,1,36805.55,1,5,1,151,At Risk,Pune,Female,Grocery
CUST9324,118,1,12494.97,4,5,1,451,Loyal Customers,Hyderabad,Female,Furniture
CUST9325,29,1,87780.4,5,5,3,553,Loyal Customers,Mumbai,Female,Electronics
CUST9339,363,1,245737.05,1,5,5,155,At Risk,Patna,Male,Furniture
CUST9351,204,1,398903.76,3,5,5,355,Loyal Customers,Pune,Male,Education
CUST9354,281,1,42782.38,2,5,2,252,At Risk,Patna,Female,Grocery
CUST9364,287,1,99559.14,2,5,3,253,At Risk,Gaya,Female,Education
CUST9379,286,1,9009.36,2,5,1,251,At Risk,Kolkata,Female,Electronics
CUST9381,200,2,441863.7,3,5,5,355,Loyal Customers,Kolkata,Male,Education
CUST9384,75,1,20626.25,4,5,1,451,Loyal Customers,Mumbai,Female,Grocery
CUST9404,189,1,70861.06,3,5,2,352,Loyal Customers,Gaya,Female,Education
CUST9414,16,1,77138.4,5,5,2,552,Loyal Customers,Hyderabad,Female,Grocery
CUST9421,43,2,115788.23999999999,5,5,3,553,Loyal Customers,Bengaluru,Female,Fashion
CUST9449,149,1,23934.94,3,5,1,351,Loyal Customers,Mumbai,Female,Fashion
CUST9450,208,1,112729.05,3,5,3,353,Loyal Customers,Bengaluru,Male,Electronics
CUST9458,238,2,56158.259999999995,2,5,2,252,At Risk,Bengaluru,Male,Electronics
CUST9464,8,1,45338.4,5,5,2,552,Loyal Customers,Gaya,Male,Education
CUST9465,255,2,184323.94,2,5,4,254,At Risk,Gaya,Male,Electronics
CUST9469,199,2,232888.33,3,5,4,354,Loyal Customers,Kolkata,Female,Fashion
CUST9485,201,1,85037.6,3,5,2,352,Loyal Customers,Mumbai,Male,Electronics
CUST9486,259,1,432103.32,2,5,5,255,At Risk,Hyderabad,Male,Fashion
CUST9488,295,1,58079.12,1,5,2,152,At Risk,Pune,Male,Fashion
CUST9489,189,1,29313.46,3,5,1,351,Loyal Customers,Delhi,Male,Education
CUST9493,205,1,127543.5,3,5,3,353,Loyal Customers,Gaya,Male,Electronics
CUST9501,315,1,25911.09,1,5,1,151,At Risk,Delhi,Male,Electronics
CUST9510,237,2,867333.24,2,5,5,255,At Risk,Delhi,Female,Furniture
CUST9514,196,1,46255.26,3,5,2,352,Loyal Customers,Patna,Female,Furniture
CUST9515,239,1,133044.7,2,5,3,253,At Risk,Kolkata,Female,Furniture
CUST9518,50,1,123894.12,5,5,3,553,Loyal Customers,Pune,Male,Electronics
CUST9543,319,1,91618.18,1,5,3,153,At Risk,Bengaluru,Female,Furniture
CUST9544,94,1,116744.31,4,5,3,453,Loyal Customers,Hyderabad,Female,Electronics
CUST9551,295,1,474935.9,1,5,5,155,At Risk,Bengaluru,Male,Electronics
CUST9552,146,1,7745.85,3,5,1,351,Loyal Customers,Patna,Male,Furniture
CUST9557,339,1,137155.95,1,5,3,153,At Risk,Mumbai,Male,Education
CUST9562,313,1,129925.28,1,5,3,153,At Risk,Mumbai,Male,Furniture
CUST9563,228,1,35133.76,2,5,1,251,At Risk,Gaya,Male,Education
CUST9565,72,1,174333.28,4,5,4,454,Champions,Mumbai,Female,Education
CUST9567,203,1,33193.9,3,5,1,351,Loyal Customers,Delhi,Male,Fashion
CUST9577,287,1,145301.46,2,5,4,254,At Risk,Mumbai,Male,Electronics
CUST9612,72,1,66134.2,4,5,2,452,Loyal Customers,Kolkata,Male,Electronics
CUST9614,111,1,84656.2,4,5,2,452,Loyal Customers,Bengaluru,Male,Fashion
CUST9619,345,1,3839.04,1,5,1,151,At Risk,Pune,Male,Electronics
CUST9622,28,1,28466.49,5,5,1,551,Loyal Customers,Kolkata,Male,Electronics
CUST9627,278,1,139501.8,2,5,3,253,At Risk,Gaya,Male,Grocery
CUST9628,359,1,72852.1,1,5,2,152,At Risk,Bengaluru,Male,Furniture
CUST9642,242,1,42454.26,2,5,2,252,At Risk,Delhi,Male,Fashion
CUST9645,113,2,131738.91999999998,4,5,3,453,Loyal Customers,Hyderabad,Female,Furniture
CUST9649,274,1,334585.35,2,5,5,255,At Risk,Gaya,Male,Electronics
CUST9650,105,1,17299.04,4,5,1,451,Loyal Customers,Hyderabad,Female,Education
CUST9651,44,1,242701.7,5,5,5,555,Champions,Delhi,Female,Education
CUST9674,227,1,106274.97,2,5,3,253,At Risk,Mumbai,Female,Electronics
CUST9693,265,2,511421.86,2,5,5,255,At Risk,Bengaluru,Male,Education
CUST9700,120,1,40148.6,4,5,2,452,Loyal Customers,Kolkata,Female,Electronics
CUST9709,175,1,378037.6,3,5,5,355,Loyal Customers,Pune,Male,Electronics
CUST9718,173,1,91726.26,3,5,3,353,Loyal Customers,,Female,Electronics
CUST9724,247,1,156221.6,2,5,4,254,At Risk,Pune,Male,Electronics
CUST9728,125,1,185424.32,4,5,4,454,Champions,Gaya,Male,Grocery
CUST9745,180,1,29263.26,3,5,1,351,Loyal Customers,Mumbai,Male,Fashion
CUST9754,322,1,203569.62,1,5,4,154,At Risk,Delhi,Male,Furniture
CUST9770,42,1,116929.38,5,5,3,553,Loyal Customers,Mumbai,Female,Education
CUST9776,308,1,34541.88,1,5,1,151,At Risk,Delhi,Female,Grocery
CUST9788,51,1,138165.76,5,5,3,553,Loyal Customers,Hyderabad,Male,Electronics
CUST9804,133,1,226417.1,4,5,4,454,Champions,Patna,Male,Electronics
CUST9812,195,1,28196.26,3,5,1,351,Loyal Customers,Pune,Female,Electronics
CUST9817,79,1,66300.43,4,5,2,452,Loyal Customers,Patna,Male,Electronics
CUST9840,357,1,163236.96,1,5,4,154,At Risk,Bengaluru,Female,Electronics
CUST9846,263,1,64707.84,2,5,2,252,At Risk,Patna,Female,Education
CUST9849,103,1,192594.75,4,5,4,454,Champions,Delhi,Female,Furniture
CUST9869,192,1,206413.15,3,5,4,354,Loyal Customers,Hyderabad,Female,Education
CUST9871,17,1,34690.3,5,5,1,551,Loyal Customers,Pune,Female,Electronics
CUST9875,273,1,120557.08,2,5,3,253,At Risk,Bengaluru,Male,Electronics
CUST9882,120,1,33198.0,4,5,1,451,Loyal Customers,Kolkata,Female,Electronics
CUST9900,204,1,97972.96,3,5,3,353,Loyal Customers,Bengaluru,Male,Fashion
CUST9910,77,1,90068.24,4,5,3,453,Loyal Customers,Hyderabad,Male,Fashion
CUST9927,144,1,35804.49,3,5,1,351,Loyal Customers,Bengaluru,Female,Fashion
CUST9942,93,2,315539.87,4,5,5,455,Champions,Delhi,Female,Electronics
CUST9945,281,1,3375.35,2,5,1,251,At Risk,Hyderabad,Male,Grocery
CUST9952,238,1,198199.5,2,5,4,254,At Risk,Bengaluru,Female,Electronics
CUST9953,216,1,221829.7,2,5,4,254,At Risk,Hyderabad,Female,Electronics
CUST9957,2,1,99838.56,5,5,3,553,Loyal Customers,Pune,Female,Furniture
CUST9962,121,1,181783.2,4,5,4,454,Champions,Mumbai,Male,Furniture
CUST9966,57,2,399939.3,5,5,5,555,Champions,Kolkata,Female,Electronics
CUST9994,356,1,261678.42,1,5,5,155,At Risk,Delhi,Male,Furniture
